clave_vuelo,aeropuerto,num_vuelo,iata_compania,aerolinea,destino_iata,destino_ciudad,salida_programada,salida_estimada,estado,estado_desc,terminal,puerta,mostrador,tipo_aeronave,detectado_en
MAD_2605_14/09/2026_11:05:00_BOG,MAD,2605,EY,Etihad Airways,BOG,BOGOTA /EL DORADO,2026-09-14 11:05:00,2026-09-14 11:05:00,SCH,SCH,T4,,null-null,B788,2026-09-13 15:01:22.613077
MAD_5311_14/09/2026_11:05:00_BOG,MAD,5311,CA,Air China,BOG,BOGOTA /EL DORADO,2026-09-14 11:05:00,2026-09-14 11:05:00,SCH,SCH,T4,,null-null,B788,2026-09-13 15:01:22.613077
MAD_3815_14/09/2026_11:05:00_BOG,MAD,3815,EK,Emirates,BOG,BOGOTA /EL DORADO,2026-09-14 11:05:00,2026-09-14 11:05:00,SCH,SCH,T4,,null-null,B788,2026-09-13 15:01:22.613077
MAD_7197_14/09/2026_11:05:00_LIS,MAD,7197,AD,Azul Linhas Aéreas Brasileiras S/A,LIS,LISBOA,2026-09-14 11:05:00,2026-09-14 11:05:00,SCH,SCH,T2,,null-null,A320,2026-09-13 15:01:22.613077
MAD_8019_14/09/2026_11:15:00_RAK,MAD,8019,QR,Qatar Airways,RAK,MARRAKECH,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_1191_14/09/2026_11:15:00_TLS,MAD,1191,IB,Iberia,TLS,TOULOUSE,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5278_14/09/2026_11:15:00_RAK,MAD,5278,VY,Vueling,RAK,MARRAKECH,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_7116_14/09/2026_11:15:00_RAK,MAD,7116,BA,British Airways,RAK,MARRAKECH,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_8703_14/09/2026_11:15:00_TLS,MAD,8703,AA,American Airlines,TLS,TOULOUSE,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8560_14/09/2026_11:15:00_TNG,MAD,8560,AA,American Airlines,TNG,TANGER,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1361_14/09/2026_11:15:00_TNG,MAD,1361,IB,Iberia,TNG,TANGER,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5437_14/09/2026_11:15:00_TNG,MAD,5437,VY,Vueling,TNG,TANGER,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5064_14/09/2026_11:15:00_TNG,MAD,5064,QR,Qatar Airways,TNG,TANGER,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5308_14/09/2026_11:15:00_TNG,MAD,5308,AT,Royal Air Maroc,TNG,TANGER,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8647_14/09/2026_11:15:00_RAK,MAD,8647,AA,American Airlines,RAK,MARRAKECH,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_1931_14/09/2026_11:15:00_TLS,MAD,1931,CX,Cathay Pacific,TLS,TOULOUSE,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5304_14/09/2026_11:15:00_RAK,MAD,5304,AT,Royal Air Maroc,RAK,MARRAKECH,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_8669_14/09/2026_11:15:00_PMI,MAD,8669,AA,American Airlines,PMI,PALMA DE MALLORCA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_7157_14/09/2026_11:15:00_PMI,MAD,7157,BA,British Airways,PMI,PALMA DE MALLORCA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1851_14/09/2026_11:15:00_RAK,MAD,1851,I2,Iberia Express,RAK,MARRAKECH,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_3066_14/09/2026_11:15:00_EIN,MAD,3066,FR,Ryanair,EIN,EINDHOVEN,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T1,,null-null,738W,2026-09-13 15:01:22.613077
MAD_3922_14/09/2026_11:15:00_IAD,MAD,3922,AC,Air Canada,IAD,WASHINGTON-DULLES INTL.,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T1,,null-null,B764,2026-09-13 15:01:22.613077
MAD_9401_14/09/2026_11:15:00_IAD,MAD,9401,LH,Lufthansa,IAD,WASHINGTON-DULLES INTL.,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T1,,null-null,B764,2026-09-13 15:01:22.613077
MAD_2296_14/09/2026_11:15:00_MLN,MAD,2296,IB,Iberia,MLN,MELILLA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,AT75,2026-09-13 15:01:22.613077
MAD_5696_14/09/2026_11:15:00_MLN,MAD,5696,VY,Vueling,MLN,MELILLA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,AT75,2026-09-13 15:01:22.613077
MAD_261_14/09/2026_11:15:00_IAD,MAD,261,UA,United Airlines,IAD,WASHINGTON-DULLES INTL.,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T1,,null-null,B764,2026-09-13 15:01:22.613077
MAD_6997_14/09/2026_11:15:00_PMI,MAD,6997,QR,Qatar Airways,PMI,PALMA DE MALLORCA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_5762_14/09/2026_11:15:00_PMI,MAD,5762,VY,Vueling,PMI,PALMA DE MALLORCA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1859_14/09/2026_11:15:00_PMI,MAD,1859,CX,Cathay Pacific,PMI,PALMA DE MALLORCA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_6112_14/09/2026_11:15:00_PMI,MAD,6112,AV,Avianca,PMI,PALMA DE MALLORCA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1659_14/09/2026_11:15:00_PMI,MAD,1659,I2,Iberia Express,PMI,PALMA DE MALLORCA,2026-09-14 11:15:00,2026-09-14 11:15:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1775_14/09/2026_11:25:00_OVD,MAD,1775,CX,Cathay Pacific,OVD,ASTURIAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7205_14/09/2026_11:25:00_OVD,MAD,7205,BA,British Airways,OVD,ASTURIAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_2566_14/09/2026_11:25:00_OVD,MAD,2566,AV,Avianca,OVD,ASTURIAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6572_14/09/2026_11:25:00_OVD,MAD,6572,QR,Qatar Airways,OVD,ASTURIAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6930_14/09/2026_11:25:00_OPO,MAD,6930,QR,Qatar Airways,OPO,OPORTO,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8665_14/09/2026_11:25:00_OPO,MAD,8665,AA,American Airlines,OPO,OPORTO,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_4791_14/09/2026_11:25:00_OPO,MAD,4791,AY,Finnair,OPO,OPORTO,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8758_14/09/2026_11:25:00_OVD,MAD,8758,AA,American Airlines,OVD,ASTURIAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1922_14/09/2026_11:25:00_OPO,MAD,1922,CX,Cathay Pacific,OPO,OPORTO,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5752_14/09/2026_11:25:00_OPO,MAD,5752,VY,Vueling,OPO,OPORTO,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1121_14/09/2026_11:25:00_OVD,MAD,1121,IB,Iberia,OVD,ASTURIAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5493_14/09/2026_11:25:00_OVD,MAD,5493,VY,Vueling,OVD,ASTURIAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7224_14/09/2026_11:25:00_TFN,MAD,7224,BA,British Airways,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_8697_14/09/2026_11:25:00_SVQ,MAD,8697,AA,American Airlines,SVQ,SEVILLA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5229_14/09/2026_11:25:00_SVQ,MAD,5229,VY,Vueling,SVQ,SEVILLA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7163_14/09/2026_11:25:00_SVQ,MAD,7163,BA,British Airways,SVQ,SEVILLA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1569_14/09/2026_11:25:00_TFN,MAD,1569,I2,Iberia Express,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_5486_14/09/2026_11:25:00_TFN,MAD,5486,VY,Vueling,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1433_14/09/2026_11:25:00_TFN,MAD,1433,FB,Bulgaria Airlines,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1857_14/09/2026_11:25:00_TFN,MAD,1857,CX,Cathay Pacific,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_6546_14/09/2026_11:25:00_TFN,MAD,6546,QR,Qatar Airways,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_8699_14/09/2026_11:25:00_TFN,MAD,8699,AA,American Airlines,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_2570_14/09/2026_11:25:00_TFN,MAD,2570,AV,Avianca,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1149_14/09/2026_11:25:00_OPO,MAD,1149,IB,Iberia,OPO,OPORTO,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1071_14/09/2026_11:25:00_SVQ,MAD,1071,IB,Iberia,SVQ,SEVILLA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6881_14/09/2026_11:25:00_NAP,MAD,6881,QR,Qatar Airways,NAP,NAPOLES,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_6547_14/09/2026_11:25:00_AGP,MAD,6547,QR,Qatar Airways,AGP,MALAGA-COSTA DEL SOL,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5343_14/09/2026_11:25:00_NAP,MAD,5343,VY,Vueling,NAP,NAPOLES,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_1003_14/09/2026_11:25:00_AGP,MAD,1003,IB,Iberia,AGP,MALAGA-COSTA DEL SOL,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1853_14/09/2026_11:25:00_AGP,MAD,1853,CX,Cathay Pacific,AGP,MALAGA-COSTA DEL SOL,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6188_14/09/2026_11:25:00_AGP,MAD,6188,AV,Avianca,AGP,MALAGA-COSTA DEL SOL,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8779_14/09/2026_11:25:00_AGP,MAD,8779,AA,American Airlines,AGP,MALAGA-COSTA DEL SOL,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5565_14/09/2026_11:25:00_AGP,MAD,5565,VY,Vueling,AGP,MALAGA-COSTA DEL SOL,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7114_14/09/2026_11:25:00_AGP,MAD,7114,BA,British Airways,AGP,MALAGA-COSTA DEL SOL,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_0411_14/09/2026_11:25:00_BCN,MAD,0411,IB,Iberia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_0411S_14/09/2026_11:25:00_BCN,MAD,0411S,IB,Iberia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_3011_14/09/2026_11:25:00_BCN,MAD,3011,LL,Level,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_8673_14/09/2026_11:25:00_NAP,MAD,8673,AA,American Airlines,NAP,NAPOLES,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_8613_14/09/2026_11:25:00_BCN,MAD,8613,AA,American Airlines,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_5031_14/09/2026_11:25:00_BCN,MAD,5031,VY,Vueling,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_6089_14/09/2026_11:25:00_BCN,MAD,6089,AV,Avianca,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_5095_14/09/2026_11:25:00_BCN,MAD,5095,QR,Qatar Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1831_14/09/2026_11:25:00_NAP,MAD,1831,I2,Iberia Express,NAP,NAPOLES,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_0531_14/09/2026_11:25:00_LIS,MAD,0531,IB,Iberia,LIS,LISBOA,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A20N,2026-09-13 15:01:22.613077
MAD_1839_14/09/2026_11:25:00_BCN,MAD,1839,CX,Cathay Pacific,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_5189_14/09/2026_11:25:00_CPH,MAD,5189,VY,Vueling,CPH,COPENHAGUE,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_0817_14/09/2026_11:25:00_CPH,MAD,0817,IB,Iberia,CPH,COPENHAGUE,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_0649_14/09/2026_11:25:00_FCO,MAD,0649,IB,Iberia,FCO,ROMA /FIUMICINO,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_8663_14/09/2026_11:25:00_CDG,MAD,8663,AA,American Airlines,CDG,PARIS /CHARLES DE GAULLE,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_5344_14/09/2026_11:25:00_CDG,MAD,5344,QR,Qatar Airways,CDG,PARIS /CHARLES DE GAULLE,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_0573_14/09/2026_11:25:00_CDG,MAD,0573,IB,Iberia,CDG,PARIS /CHARLES DE GAULLE,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_7130_14/09/2026_11:25:00_BCN,MAD,7130,BA,British Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_5134_14/09/2026_11:25:00_CDG,MAD,5134,VY,Vueling,CDG,PARIS /CHARLES DE GAULLE,2026-09-14 11:25:00,2026-09-14 11:25:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_8785_14/09/2026_11:30:00_IBZ,MAD,8785,AA,American Airlines,IBZ,IBIZA,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_0243_14/09/2026_11:30:00_SJO,MAD,0243,IB,Iberia,SJO,SAN JOSEC.RICA,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A332,2026-09-13 15:01:22.613077
MAD_0333_14/09/2026_11:30:00_MIA,MAD,0333,IB,Iberia,MIA,MIAMI,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A333,2026-09-13 15:01:22.613077
MAD_7142_14/09/2026_11:30:00_IBZ,MAD,7142,BA,British Airways,IBZ,IBIZA,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_6523_14/09/2026_11:30:00_IBZ,MAD,6523,QR,Qatar Airways,IBZ,IBIZA,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_0467_14/09/2026_11:30:00_VGO,MAD,0467,IB,Iberia,VGO,VIGO,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A321,2026-09-13 15:01:22.613077
MAD_1695_14/09/2026_11:30:00_IBZ,MAD,1695,I2,Iberia Express,IBZ,IBIZA,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_0615_14/09/2026_11:30:00_GVA,MAD,0615,IB,Iberia,GVA,GINEBRA,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A20N,2026-09-13 15:01:22.613077
MAD_5718_14/09/2026_11:30:00_CDT,MAD,5718,VY,Vueling,CDT,CASTELLÓN,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,AT75,2026-09-13 15:01:22.613077
MAD_2318_14/09/2026_11:30:00_CDT,MAD,2318,IB,Iberia,CDT,CASTELLÓN,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,AT75,2026-09-13 15:01:22.613077
MAD_0737_14/09/2026_11:30:00_AMS,MAD,0737,IB,Iberia,AMS,AMSTERDAM /SCHIPHOL,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A32A,2026-09-13 15:01:22.613077
MAD_5394_14/09/2026_11:30:00_IBZ,MAD,5394,VY,Vueling,IBZ,IBIZA,2026-09-14 11:30:00,2026-09-14 11:30:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_6208_14/09/2026_11:35:00_FCO,MAD,6208,AV,Avianca,FCO,ROMA /FIUMICINO,2026-09-14 11:35:00,2026-09-14 11:35:00,SCH,SCH,T2,,null-null,A320,2026-09-13 15:01:22.613077
MAD_061_14/09/2026_11:35:00_FCO,MAD,061,AZ,ITA Airways,FCO,ROMA /FIUMICINO,2026-09-14 11:35:00,2026-09-14 11:35:00,SCH,SCH,T2,,null-null,A320,2026-09-13 15:01:22.613077
MAD_1099_14/09/2026_11:40:00_BIO,MAD,1099,IB,Iberia,BIO,BILBAO,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_0673_14/09/2026_11:40:00_MXP,MAD,0673,IB,Iberia,MXP,MILAN /MALPENSA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,A20N,2026-09-13 15:01:22.613077
MAD_7149_14/09/2026_11:40:00_LCG,MAD,7149,BA,British Airways,LCG,A CORUÑA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6060_14/09/2026_11:40:00_LCG,MAD,6060,AV,Avianca,LCG,A CORUÑA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8649_14/09/2026_11:40:00_LCG,MAD,8649,AA,American Airlines,LCG,A CORUÑA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6890_14/09/2026_11:40:00_LCG,MAD,6890,QR,Qatar Airways,LCG,A CORUÑA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5688_14/09/2026_11:40:00_LCG,MAD,5688,VY,Vueling,LCG,A CORUÑA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7236_14/09/2026_11:40:00_FUE,MAD,7236,QR,Qatar Airways,FUE,FUERTEVENTURA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_7184_14/09/2026_11:40:00_FUE,MAD,7184,BA,British Airways,FUE,FUERTEVENTURA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_5053_14/09/2026_11:40:00_FUE,MAD,5053,VY,Vueling,FUE,FUERTEVENTURA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_1113_14/09/2026_11:40:00_LCG,MAD,1113,IB,Iberia,LCG,A CORUÑA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5192_14/09/2026_11:40:00_BUD,MAD,5192,VY,Vueling,BUD,BUDAPEST,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,A20N,2026-09-13 15:01:22.613077
MAD_6965_14/09/2026_11:40:00_BIO,MAD,6965,QR,Qatar Airways,BIO,BILBAO,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1523_14/09/2026_11:40:00_FUE,MAD,1523,I2,Iberia Express,FUE,FUERTEVENTURA,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,A320,2026-09-13 15:01:22.613077
MAD_8616_14/09/2026_11:40:00_BIO,MAD,8616,AA,American Airlines,BIO,BILBAO,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1869_14/09/2026_11:40:00_BIO,MAD,1869,CX,Cathay Pacific,BIO,BILBAO,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6012_14/09/2026_11:40:00_BIO,MAD,6012,AV,Avianca,BIO,BILBAO,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7140_14/09/2026_11:40:00_BIO,MAD,7140,BA,British Airways,BIO,BILBAO,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_0871_14/09/2026_11:40:00_BUD,MAD,0871,IB,Iberia,BUD,BUDAPEST,2026-09-14 11:40:00,2026-09-14 11:40:00,SCH,SCH,T4,,null-null,A20N,2026-09-13 15:01:22.613077
